9779	9595	1
9595	5415	1
9614	3733	1
3078	738	1
3078	929	1
3078	2037	1
3078	2380	1
3078	2094	1
3078	720	1
6225	1280	1
6765	911	1
4190	3078	1
9674	3078	1
7428	6031	1
3750	548	1
3750	719	1
3750	922	1
3750	1886	1
3750	1897	1
3750	1968	1
3750	2155	1
3750	3531	1
3750	1269	1
3750	2160	1
3750	1170	1
5586	3548	1
3043	1672	1
7095	4133	1
5113	192	1
4133	1280	1
6468	4578	1
698	447	1
6668	4690	1
7130	2403	1
1016	213	1
5250	521	1
606	564	1
1280	623	1
1280	692	1
1280	1162	1
399	22	1
5732	5599	1
3168	2388	1
1453	1133	1
8410	5763	1
6725	1401	1
4502	405	1
6501	6500	1
3940	238	1
3940	240	1
3940	736	1
3940	970	1
3940	1383	1
3940	3872	1
3330	1635	1
3825	374	1
8518	7097	1
1467	1116	1
618	234	1
2155	135	1
2155	253	1
2155	428	1
2155	435	1
2155	702	1
2155	741	1
2155	769	1
2155	857	1
2155	937	1
2155	1021	1
2155	1033	1
2155	1070	1
2155	1153	1
2155	1200	1
2155	1601	1
2155	1843	1
2155	325	1
2155	720	1
2597	231	1
2597	1192	1
2597	177	1
2597	604	1
2597	297	1
2597	1867	1
2597	1374	1
2597	1663	1
1300	936	1
3872	362	1
3872	253	1
3872	2205	1
3872	3818	1
5952	316	1
6635	318	1
6635	524	1
6635	2121	1
6635	4533	1
6635	5236	1
6635	5382	1
6635	1132	1
1539	238	1
7795	6259	1
1113	948	1
5251	794	1
7557	458	1
379	86	1
7761	4785	1
5039	640	1
5330	2158	1
533	33	1
723	610	1
3656	2076	1
9915	3391	1
5918	3411	1
4471	1576	1
425	66	1
4847	4218	1
521	177	1
2672	1453	1
1602	535	1
6091	169	1
6091	231	1
6091	407	1
6091	445	1
6091	564	1
6091	565	1
6091	608	1
6091	790	1
6091	822	1
6091	929	1
6091	996	1
6091	1009	1
6091	1023	1
6091	1197	1
6091	1537	1
6091	1777	1
6091	1898	1
6091	1921	1
6091	1983	1
6091	2059	1
6091	2066	1
6091	2198	1
6091	2402	1
6091	2738	1
6091	2877	1
6091	3100	1
6091	3202	1
6091	3325	1
6091	3405	1
6091	3437	1
6091	3849	1
6091	4018	1
6091	4132	1
6091	4142	1
6091	4168	1
6091	4390	1
6091	4631	1
6091	4743	1
6091	4826	1
6091	4845	1
6091	4981	1
6091	4989	1
6091	5125	1
6091	5135	1
6091	5359	1
6091	5490	1
6091	5628	1
6091	5683	1
6091	5823	1
6091	855	1
6091	771	1
6091	1132	1
6091	1105	1
6091	5992	1
6091	5803	1
6091	4696	1
6091	2830	1
6091	4699	1
6091	818	1
6091	848	1
6091	4558	1
9010	6091	1
7923	2000	1
4827	209	1
4827	493	1
4827	2830	1
4690	3259	1
5475	3078	1
5475	5300	1
5475	213	1
5475	1936	1
5475	262	1
5475	1954	1
5475	3518	1
5475	260	1
5475	5412	1
5475	212	1
203	202	1
902	743	1
493	389	1
8483	259	1
8483	933	1
1865	743	1
8256	1873	1
2731	2479	1
5238	4047	1
2825	2429	1
987	723	1
3029	1876	1
6147	1113	1
5183	4046	1
9634	8232	1
2568	2048	1
3201	503	1
2982	990	1
5767	48	1
2533	231	1
2533	443	1
2533	743	1
2533	883	1
